pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11
-0.1487561589048646,0.7248030358020425,-0.4422667851803638,1.086595377878881,-1.0155983614355102,0.4110837314312992,-4.343627301582648,2.0550002206685534,-2.3153346468737133,-3.659839748257702,1.7272300515713641,-0.7551297792679289
0.3904089331182369,0.09170735701531525,-0.44602850827540147,-0.5503150650419646,-1.1063456051156233,0.056426249865014114,-3.2846735349216627,4.677779146257961,-2.0663554615024444,-1.7628545614324724,-1.4690610176819585,-1.3074163130101888
-1.0680217811913881,-0.27834695409297167,1.4898702593057689,0.20777057969972915,0.06531788383344625,0.07912384558941551,-4.6567776516231865,2.6994098702352964,-1.758660945345909,-2.7710937757115977,-0.34016086944411905,-0.15631480209677143
0.16450089117732297,-0.49292733428955,0.10771508509386821,0.9173860127812894,2.8932571007779084,0.68724416872132,-3.78715625085519,1.8418523441710883,-3.38382239677478,-3.156395189139866,0.3635052238972463,-0.16250755559152127
-3.0135013728865507,0.03781087446462039,-1.8295162249372874,-0.3287439917029749,-0.9606948068772028,1.0625944835270544,-4.176520374878504,2.0105140854849646,-2.5842757758084445,-2.5395794967449516,-0.6932017384064624,0.5259980609262966
-0.341276256762861,8.459962230795414,-0.9660306816887391,0.06452461441193162,-0.7532158225958475,0.9282082917786485,-3.3593861379862,1.5957344168101264,-2.476779186756686,-2.9838965837685545,-1.808824895417988,0.4971404821727829
0.42488367920959663,3.692242054444998,-1.1160520569432708,-0.15435827319354942,-1.0191544522147815,0.8701682425820925,-3.541030795260978,1.6045996193267984,-2.564886911430834,-2.724302570792799,-1.403302823125751,-0.04893336605278769
0.509500426991981,-0.025699314768162253,-1.6418335749104032,-0.392225606287522,0.10408537842405977,2.2305360440712603,-4.405744640582238,2.0242290312706106,-2.3998511895380523,-1.221905878306681,0.191813526893493,0.01781039374729809
1.6909246383808993,-0.3064008815293553,0.5066768932451325,-0.8020549663268361,0.8735422221526641,0.39056450564271217,-3.5492911795304307,1.7564988626372378,-2.7894088737402525,-2.944558226003046,-0.02751506892158034,0.16620840352406513
-2.0092893598386237,2.6035943652204505,-0.7204086673347593,0.6325803342337324,-0.7615032246947591,0.13555608824361562,-4.74938553319911,2.6726099387056705,-0.7167353916311253,-2.637296441821286,-0.3103383735174612,0.03423406517371379
0.888690141338013,-0.5214197187805539,1.6451561026864174,-0.2771469341331005,-0.4237650365472577,0.08332171057518058,-4.126008789783262,2.2947377296153935,-1.742996424802743,-2.3115761809924034,-1.3020597868615973,-0.47983796485101504
0.814376673639875,-0.36807500363005735,-0.8848591464110386,1.648854243188333,1.9423359064201966,-0.2188949240455143,-4.760787200170827,2.577514603936952,-0.724988515046873,-2.8211242234752674,1.2118177258967184,-1.1805806580957257
2.3773768952054346,0.08544879149133447,-1.1478365170178317,-1.2271291836220903,-1.5967273349602877,2.1437197340721257,-4.062400660186438,1.7781132544775162,-2.216222905490809,-1.00987796674551,-0.4199282287612534,-0.2352495970464404
-1.1305584261474237,1.412495232708739,-1.4013716432029917,-0.07098420241811836,-1.020117383435721,1.1079728078567703,-3.523426517789658,1.5764946895045657,-2.6247037775707898,-2.2747398781910237,-1.357597551100944,0.09858546265252797
4.029400388905155,3.641007756837961,-1.7056926122617704,-0.3303703740329426,0.1209805290966354,-1.9894343569386865,-2.663354457103035,3.1851477356350286,-3.5252490238755176,-0.7374340165330965,0.406266580367951,-0.4114141770970176
1.6855383238634374,6.3197967949413005,0.5690858670407134,-0.016078971511846535,0.15094502708444035,0.6861482835635832,-2.8712034374343327,1.3798233519940835,-2.6341541597149893,-2.880941614159434,-1.5544016468295918,1.0156385587819552
1.5735036491504328,-0.5988538262982825,0.2670989817835393,-0.18370015834422987,1.1873915910808945,1.3013233192502993,-3.1669769869268447,4.631208311107618,-1.8916280370375327,-0.10265084584910732,-0.9006310747588542,0.4460985597673388
1.0127312445310426,-0.08861037642820781,-0.7329363447753027,-0.8639819259200369,-0.912571189502014,0.23546023536812175,-4.178328443988458,2.236795393331382,-0.9689211866686668,-1.7730962413895632,-1.7474049167293906,-0.8426832554606632
-1.2161124937093117,2.053898061583346,-1.414772859034297,1.451339311172526,1.2617382196308422,0.323326783944165,-3.846533085927448,1.8693113236072063,-1.6871822191539425,-3.5014181626013263,2.2824302880826752,-0.2367425319950314
-2.9200131346839426,0.0553219066530134,0.3688134987578178,-0.09753900886553456,-0.42343214868465656,-0.17578767109702664,-5.472721143426884,2.199861146168106,-2.4481694218416354,1.1770455572054883,-0.3083938818400478,1.5507701544368369
-0.8529722192681133,-0.3201325097074354,-0.4338265662046761,0.4170562885898429,-0.6753479941631395,0.5083555109569247,-3.9736595397826946,2.018415231972076,-1.4512274380778685,-1.649144543833538,-1.9919673184004423,-1.0227989712809527
1.9487495335299974,3.8014631833928396,-0.6696813973992055,-0.21118647345277453,-0.7327227678618675,2.310090030980147,-3.305314476240578,1.3039217494363018,-2.490689111106614,-0.961478356625119,-1.196948333557945,-0.4521960486806689
-0.7354373534410705,-0.36938805777620376,-0.31022932952960464,-0.06381733477344319,-1.478174249654369,0.1375123561534478,-2.507864997580901,4.151027923959816,-1.844149181490599,-1.2290678552943142,-1.7847732209035503,-1.2008424716123676
0.5906371168620804,-0.3911268742879441,-0.9320707406449745,-0.6358024775028013,-0.8526821098507208,0.5877822814652277,-3.268678923732232,1.4189260233553105,-2.1883236435339737,-2.4372765687029565,-0.23758920692312682,-0.6981560171959101
-2.7095703158880204,0.6168050865614987,-0.43236286127725393,-0.2123267789464199,-0.6314764368025785,1.9081717677192136,-4.554076222604082,2.422310198986341,-1.0586660876339609,-0.3992191801001807,-0.7756174044375025,-0.3269032241198443
-0.04026397984004962,0.28898829427519285,-1.3657951898237952,0.9858521585153522,0.0665967592779291,-1.3244241315834329,-4.096084310566283,0.9389179189014806,-3.455517408257159,-0.8684224620125022,0.7939473856050756,-0.4765375031098807
-0.39579329752527326,0.608785253093732,-1.941003167688494,0.3910587512302496,-1.4500813553128071,0.9043612912066941,-3.4190382379718223,1.4497539860481847,-1.9689997079782229,-2.160118918254527,-0.9895496988820922,0.677667963709198
-1.4767411961225245,4.9194625114703285,-1.1305450182276588,-0.2822019188345906,-0.7675895551499846,0.976601941640113,-2.972070831067597,1.328303261985503,-2.2869605746519324,-2.3477841217847786,-1.5714069758895115,0.3279121309911443
1.4530878094067592,-0.752712134009409,0.20526214915837937,-1.5270900479056995,-0.26840013511286287,0.5379143401024494,-3.0110163286077114,1.425681015215557,-2.4907829465615445,-2.254702318041006,-1.1019737909748435,0.6746500079887897
-0.283566382378766,-0.03942089345733659,-2.486147695330709,1.0469619735987057,1.5586841450899782,0.662214749647152,-3.6199297143783156,1.6461843195729025,-1.8095385141333291,-2.5610517794546235,0.6772011715372178,0.23814444998648504
0.2324075649853416,-0.01160760796850483,2.095632094863108,0.8117224365046146,-0.5634859722919423,-0.29365322467105404,-2.0627560275423638,3.9898971031609984,-2.00417948103841,-1.7996679229776524,-0.5758600367577335,-0.8550736422758901
1.7902956471666214,-0.7779780670571158,-0.7949162320288783,-0.83501994399874,-1.1485524657882331,-0.034707009574606276,-3.8174400367330668,2.019525088580555,-0.3487012607522825,-1.6566397482926731,-1.1692857312945855,-0.7412241877289392
-2.048325236923773,1.3471365044912993,-2.231037316705989,0.5412803539730446,2.1147680144335506,1.0766896309817395,-3.008471903161474,1.307398840205632,-2.3490943066460526,-2.062225978934949,-0.6235089055193488,-0.10146410581435855
0.0014915350628843967,-0.31102876846739685,-0.3204756816205218,0.3839241621187535,0.24242550964020632,0.19148562418846884,-3.5005168912463613,1.783077202216131,-0.9615106172756175,-1.655522418435301,-1.1352069751582081,-1.3622916755438124
-0.9627173562696009,-0.3056341768568436,1.506686938435988,0.8148123677043151,-0.5313109945056791,-0.05217102609000243,-3.4706914145737837,1.9180965550928322,-0.8916468578590772,-2.083852522927961,-0.3514936780207797,0.18626519076040793
0.08092649393215477,0.5284298147716355,-0.5470949462830048,0.33608366551613067,-1.3691279405557937,0.3005329546369719,-2.901181356435739,1.20920135188275,-1.4313901612245534,-2.6530684560115065,1.1278375321055072,-0.508949729902413
-0.1797639113044053,-0.6227221717445749,0.6121000939190266,-0.2304939791262505,0.5400900644066053,0.7536057202635655,-2.272250896832356,0.8875852052727213,-2.786438932468626,-1.9084671964187203,-1.311537340132319,0.24428513838790672
4.27363542806842,-0.5905003104229256,0.1244348480758572,-1.7026249514375171,-0.9061509155595249,1.5642677934305336,-3.0012169924675853,1.3143599423084542,-1.3656663693450513,-0.7308572381727906,0.14733795897900545,1.145507425164993
2.6599157810394414,-0.021852187141697423,0.3224773935113199,-1.0688305692129607,0.6041008954573543,0.2811675332686132,-2.2658342689907682,0.973289001821474,-1.9068480553734963,-2.1145074969137343,-0.443211533070563,0.37199011449787533
-0.2109567385055775,-0.33873899158096743,2.213890007474003,1.6598390303806556,-1.0757492715939896,-0.4347142357539228,-3.3631545179301385,1.7990887857385784,-0.4678642990092157,-2.5055024180463246,1.023791497241949,-0.19879773556865807
-1.1113996070415226,0.8033155385049725,0.8203066454997249,-0.5693187022074794,-0.4541924353041576,2.2217614238690486,-2.700410714865538,1.142393887537227,-2.3681286215138715,-0.5776275784659771,-0.48189220155827284,0.9315865891754682
-3.0320330431872833,0.2467816149840414,-1.5686380094928671,-0.3280213719476592,-0.8681392298782226,0.8365087114317844,-2.6614477616583616,1.1149228866624323,-1.660503602593408,-1.7997241469109617,-0.5061752144376251,0.46754262168194355
-0.05745759085822188,4.422147798925942,2.421020739724446,-0.4954449735267266,0.10091045695380256,0.028072274229491365,-2.364776885140035,1.36488202566969,-1.2097612046301607,-1.8026946954381444,-2.0452847778836682,-0.4990099885203403
-1.2986335196270682,-0.23061668255144266,0.42739110494816,0.44003156634335383,-1.395414534639947,-1.6313986095852977,-3.2730395594091397,0.6349229603446422,-2.872673149711732,-0.6245703828609493,0.9970618085653651,1.3809277644413809
2.741982554953346,4.247920710579795,-0.3989888782006304,-0.6242154147970871,-0.12270106311583137,0.3501756983851672,-1.811434789647736,0.593531901242828,-1.6055161173828165,-2.143569987834147,-0.9000174359536991,-0.9047861321516196
1.834938185210733,-0.8768269882092635,0.06970009674780529,-0.7298481659201671,0.5933179558938484,-0.39701192111397354,-1.5426942375090253,3.7813558015094983,-0.9207082904691898,-0.7586627616390748,-1.5846699869744416,0.6250163659862982
0.9230976916942711,-0.4137479138340047,-0.4169055969980504,-0.6836074259588347,-1.14387848332354,-0.05240010965041689,-3.048743324430007,1.5667913657988273,-0.10570169474338638,-1.3167351460742893,-1.1581239971596724,-0.8787988323070046
-0.899957580569144,-0.252755502164194,-0.6837883040370512,0.3674966376889883,0.8544202659709902,0.44677620477860913,-2.2983429293964877,0.8651441741640191,-1.7881426517571222,-2.2501944044645787,0.8574277169588131,-1.1759699421758023
-0.6800742705267532,-0.4179587563479618,-1.1200273301449002,-0.5159542376956844,0.09333447166874573,0.5318974378063022,-2.2872711208742724,0.8930464786438833,-1.6201190693282994,-1.9034342040675347,0.03357057037511853,-0.5830341859667302
1.820450085800591,4.568813779097214,-0.20838083355056097,0.18954138875693952,0.27321776274299475,0.7203055932663442,-1.4050300540839766,0.25492115117127356,-2.164269891375922,-1.7814857218644697,-1.8051834144822025,-1.2057244518383377
0.32513780751634586,5.249926258902951,-0.6195688178473506,0.047363813264121604,0.5088935019835996,0.4121165540989977,-1.890097620405925,0.714518692878802,-1.371961534498647,-2.314626915033026,-0.043897970530781205,-0.46027536597409785
0.3674172213881551,-0.3564734347600238,1.1830197848350157,-0.3900371943124746,-0.4572455070260134,-0.17944823719352804,-2.827766140744297,1.5776165888357494,-0.3569510201930609,-1.5289242511329146,-0.8912728342974048,0.30733382748594207
-0.3189949791638867,2.7850456687302425,1.873452910252788,1.8641732047636117,1.4694309652559139,-1.1665094391562267,-1.7905757654025214,4.06595216247512,-0.2657596480202031,-2.7304008545050276,3.0896569231632123,-0.39990439838825365
0.39069248226774184,-0.35150753770359583,-0.27214818252519785,-0.8629814566456981,-0.9105996191492792,0.3935621296240653,-1.9974656890837073,0.6698321263171961,-1.6415045401255064,-1.9277190438329705,-0.020816806523215527,-1.2094455706397729
-2.794715901337551,-0.11694029043540038,0.4401638710610673,-0.6112067174955591,-0.2903667057768768,0.6635244972284621,-2.0509122104408655,0.8859314652226129,-2.010846912839289,-1.8094187056639284,-0.6010470210271722,1.109617107912453
-0.5026409441638012,0.015385635601210782,-0.03433352001190902,0.28831336140958774,-1.2436011978690433,0.0747967089672439,-2.7980809686382706,1.3614800387141222,-0.2569596027151719,-1.2854146876597379,-1.0735799101826535,-0.9640444963668153
-2.181291725331071,-0.138642431171882,1.4156172948381762,-0.47879779698566594,0.47252021733456434,-1.8743706151241077,-3.256308679125185,0.9533028630184613,-2.253584185180633,0.4451175569569364,-0.9475736774130532,-0.09267097464546142
2.537728556078814,-1.9093108406632116,2.1120348782319494,6.045034746143385,-2.136978183154295,1.390413786909113,-0.8080788816752573,-0.3746476804313671,-3.7504746296680165,-1.462614113007187,-2.493520541208821,-0.6540528637406349
3.0423922263387007,-0.47644831050818987,-0.6359366346967228,-1.0373671449522794,-0.5584023980132988,1.5858137720908114,-2.3924677768945326,0.7993505497923862,-1.0753146820912438,-0.46453425322338543,0.7591009789896277,-0.7717921330705506
1.001858886483911,-0.4235926553483577,-1.9101691253617292,-0.20345582688390906,-0.9449074852337273,0.10415132362737264,-0.8360415380695868,2.930696184722291,-1.4181294781765343,-1.2428624146590328,0.07025803016857653,0.19238120508819676
-2.40881408404513,-0.36062984270871956,1.9814840265696865,-1.0976597960179015,0.049280753001861556,0.6000231243418893,-1.4569774272284333,0.5095669378057013,-2.6938814353881804,-1.8608339849906812,-0.6833221601587627,-0.653314469527173
0.5953789941506648,-0.16997828940548046,-0.6305176494105973,-0.6673054738166363,0.6595170629527976,1.9104182044302984,-2.285736532333066,0.7707031607338616,-1.6289703224211731,-0.3554947221831402,0.4695609425501027,-0.972376906928872
-1.8184921618661158,4.10793510263323,-1.6498670255262222,0.052260449260997946,-0.13143165626856204,0.8238535415911256,-1.8887682674764152,0.6842613044749748,-1.3025664420672025,-1.6286260769093377,-1.1200128260858406,0.7129111298892012
-2.1980346182915182,-0.223200096383235,-0.7752585919800764,0.06434714076696972,-1.0164295376838677,0.23605825787567797,-2.8152923924230993,1.4286360801701001,-0.07693901121333567,-0.979666715476043,-1.3870475625777468,-0.16849637714806684
-0.7255174793352345,-0.355458256806971,-0.439209266981074,0.22041713691052087,0.23973374484296758,0.024403835270131964,-2.68554998013233,1.351685340039588,-0.17348507169897096,-1.2162833484719746,-0.7635032422514705,-1.0261584850370293
1.9687593185987324,-0.34011231053906393,-0.8664363309456272,-1.3969080256839734,-0.9872735621036394,0.4655258346419637,-1.6846008932794998,0.45737050489205655,-1.4282965202491644,-1.393910183495725,-1.079651183270828,-0.8033244188440564
0.08000044541821986,-0.2764992955789289,-0.14198779227744657,0.44929297306091953,-1.0588597017956864,0.3932761945915003,-1.8523846417297753,0.5056869491820366,-1.5403287242040544,-1.9878011220365748,0.3962027580774322,-1.1377277372945438
-0.16135192915323582,-0.6807901655372052,0.7799388830727769,0.1686467014893482,-0.45171745687992015,0.4788182737681497,-1.7426034696639467,0.569211875278117,-1.9189984758591914,-1.833924241739336,-0.3993451411431654,0.48063405020809447
-0.4845136811745081,-0.197200186393792,1.0419293612800888,0.6878997641404107,0.5952292306990072,-1.6536238204131066,-2.4578241270915284,0.10973510216325053,-3.262630954338572,-0.43882927856582366,0.9977085259481053,-0.030813877758673468
-0.8457497710249019,-0.3355910085797574,-1.4571151044059762,-0.28892094968101456,-0.9723419648604854,0.42618636646135793,-0.538003023895613,2.7500116255269673,-2.0099377173487603,-0.9960545315874204,-0.6900467896422106,-0.2140886050944445
2.7549394238572744,4.538231392564191,1.165683878874139,0.32008915105842495,-0.2617050642647749,-0.024442693694350134,-1.991570140856602,1.013625181319302,-0.28252056200041264,-1.2218558900998584,-2.564748127739185,0.6260213300692714
0.49702142002117833,3.9283131249816927,1.582283392234719,-0.47206523194686967,-0.021927863088232125,-0.33327975674912813,-0.6064842253109745,3.2991971569689085,-1.0719159107162575,-0.9656563555809712,-1.8904626840814058,-0.002830951482438517
2.3068912193514213,-1.1632763209794093,0.6115869261789271,1.720636893849725,-1.4539036543143908,0.47265514710340334,-1.591301261366155,0.4412212257592455,-1.7036571975153825,-1.804409292558226,-0.47339529932771535,0.8383115045337544
-0.0024042615012862317,0.140246942782444,-0.21141281288028033,0.040260427538618984,-1.1663330799172742,-1.9583973935178272,-1.113644421662361,2.1769469828777512,-3.2678863166106513,0.15321326127930426,1.139873681486968,-1.3384416028805355
-1.2429103912076274,-0.7760160217876151,1.5396552926486298,0.7554597596757999,-0.453629866331899,-0.22709051596493932,-2.632758461252821,1.4217161482691896,-0.2684065832573779,-1.6429162962431174,-0.07549452340033343,0.22386902037220693
1.3516680971378139,-0.451482109262089,1.151088778134109,-1.1758360716041987,-1.4664025065139246,1.4483684533011147,-0.6786668720082061,2.8896398375370302,-2.1475889757106943,-0.014651421297598917,0.29188182474164254,0.3158070552827382
0.23945098757272912,3.2355184766032146,-0.926119249935964,0.4734255019101972,-0.8010839617668142,0.4634365245209302,-1.6968177098817132,0.49597572916033655,-1.103039861038644,-1.902307332816313,-0.3614766458848879,0.006532345949351832
0.40484708121811985,4.933212630652184,-0.3420489515135379,0.3126681686120307,0.6988757888680761,0.38741567210751143,-1.4211022827253557,0.40908769648997667,-1.3549688465018659,-2.1458407619617206,-0.005833371255618228,-0.8477532040053016
-0.7675650258416747,0.6181508220948929,0.15085054840257658,1.7369179086645636,-1.4162061539670574,-2.884944891992024,-3.9658099858054605,1.2872155390673985,0.1087231713200538,-0.8185072146059696,3.661998119219888,-0.46276562074283867
-0.39238466240798386,-0.48367718583744534,-0.8540005983417457,0.43932316691659734,-1.751520095457793,0.5510006747096929,-1.782791319992495,0.426106507512171,-1.2522005242345837,-1.542857431871193,-0.34568624448854746,-0.20075554577740926
5.110528801949924,-2.2308415538167248,2.3260268473302235,13.06182906158566,-1.5549746742902861,2.041090754965827,-2.2313436358844485,0.3087396853155126,-1.5877041710707553,-0.4491698669406531,0.29139288827893794,-0.30780324424085953
0.9812730673532999,4.726752372882732,-1.5851366405715626,0.7277664734351356,3.6650817534429487,-1.6486268417195447,-2.1152543247972155,-0.06668495693976872,-2.524536507120932,-0.21711276362435833,0.615876276123539,-0.575479601352191
3.21960965011928,-2.9494800202911695,1.7386874504653722,12.225185408693132,-4.5112321705010086,3.4898806265012694,-0.8623020300581774,-0.6432204371895597,-3.8267802019981265,0.20505681947123505,-2.3879689756813023,1.0149935908166219
-0.5298368298377572,-0.42218483755912534,-2.7123319814976528,-0.4319732351659533,2.4812637251247027,0.6093068926715579,-1.864216411259716,0.6605299623710164,-1.132654008186303,-1.1748349257844866,-0.5658224188308196,0.40223614178118205
-3.3341648760706506,-0.32588628198767866,-1.5913592486284374,-0.2832253702259508,-0.8419450891691064,0.703479253768237,-2.000912194543639,0.7228397242347981,-1.1507773185559382,-1.4386323331189521,-0.25981364026569137,0.5457804265381988
0.5285309118491813,-0.264243080978776,-0.4224759918624008,-0.836758036249399,-0.6570072943067375,0.46900397396680826,-1.4560427284256805,0.3206670295182556,-1.5217483276936425,-1.4746392522042897,-0.5848206367002434,-1.1235583083366485
0.6439387739615563,0.22295718069011464,0.8010967520965916,-0.9585580794844905,-0.25912164508660696,0.39864290748644693,-1.3762299113949867,0.44477645580599784,-1.6786549323649884,-1.60714741877197,-0.7419229202742662,0.4356532455483346
-0.5999322305472138,-0.21823150568034486,-0.5159754144395853,0.4280213075421864,-0.619025555611216,0.35625939864500017,-1.7614954174100714,0.5028835225470848,-1.2297477907854522,-1.8933995584987728,0.6644780433611305,-0.7597790162295679
-0.8049728381409772,3.831746432367043,2.5948149787309203,-0.41975537902994453,0.06392687318256976,0.176508773859087,-0.9980237010299058,0.2969060199269691,-2.032926690250923,-2.4071033102964954,0.12885718243784192,-0.6395318030365443
-0.6237010901549878,-0.3483106158387168,0.0012684632877597987,-0.5508210885012789,-0.2511521634197829,0.2707888840593108,-0.16965713855266673,2.6869884237456523,-2.1613656284608367,-1.0203908558360186,-0.7701722798235695,0.9841719447007197
2.193017013311733,-1.0425158297557249,-0.33728597113420317,-0.04786108022466117,3.2152940889302126,-0.2520227871078424,-2.299295324962867,1.26069039607814,-0.01955167008671631,-0.9019726055134083,-1.1763952059189977,0.6015644726119957
0.5609508233330466,-0.9244956760668497,1.0473223792526665,-0.8578055568256073,-0.28634622526613834,0.3566617902864952,-1.3166319869924215,0.36182192543779906,-1.8301635779026348,-1.5950328352274812,-0.6512521822241747,0.08000060865169674
0.35209096092133557,-0.7889462937895534,1.380254180914472,-0.4706791017020581,-0.21812885439880544,-0.13930099793406803,-2.1285384873303985,1.1350319544972385,-0.3498633443943755,-1.069614246382074,-1.365107506735767,0.004328214130698829
-1.177903329338853,0.07887206074303635,-0.47694485706181106,0.17750276571754467,0.02008578550056791,0.3427682548595103,-1.7098674094759276,0.5382908864227952,-1.258326868071048,-1.9514757178871254,0.9014090528466167,-0.9227547728960223
0.09015823818664277,-0.3904265765042549,-0.2797624496972698,-0.1368337841858608,0.1109187726007429,0.004186752203632676,-2.2611705870869736,1.0799400601079736,-0.1006969276360173,-0.9488636814167952,-1.147482214137657,-1.2917022346012381
0.39545265066979385,-0.5729419993459686,1.1991296194566523,-0.8903444250231051,-0.6750756199452923,0.2291142074412916,-1.4119005449675401,0.4628811542702932,-1.5864616693324007,-1.8170972765538693,-0.07013596067722846,0.1590824943093919
2.742689740751313,4.864191044754543,-0.6144810512050233,-0.9533221474381031,-0.9475832364078624,0.5182711917488559,-1.0001699761091256,0.08627948937411599,-1.211164870538554,-1.3791532299459242,-1.9594203065277898,-0.42954236427914727
-1.2342159015173104,-0.1463588417889321,-0.6394535470810313,1.5589195680037673,-1.3098136483234883,-0.07554821441166697,-2.739560049654999,1.2950264726710363,0.5180343925294758,-1.2931249003425649,-0.09349718072191363,-0.07147210919853304
0.3537896792842952,1.6559857733464554,-1.7654075502748807,-0.002777325351457772,1.091736516275581,0.7268517102641374,-1.4412087529920128,0.3309703424396696,-1.3653870085982525,-1.2080365597837108,-1.2090571075833034,-0.09486058928437449
0.3419985503493874,-0.6148421058373842,0.08800406283318432,-0.3545549930552096,-0.8652503066717225,-0.027457173062844096,-0.31077320392441127,2.767590002854766,-1.6774173171988223,-1.3157462717350492,0.15260864073510863,1.0702536082293803
-1.1606113852868072,-0.5805890952671298,1.7756147562641675,-0.16621476684006148,-0.5958411184356741,0.19785370296584162,-1.4377770851064149,0.4818915630208808,-1.7493259429862622,-2.1177709024998923,0.6917949072111804,-0.15079662877065855
-3.2444054038227343,0.014541156668107125,-1.6659045239996153,-0.25279360099534637,-0.8622881277528961,0.7050213608063132,-1.9257260106573684,0.6817324327080097,-1.0449150534065814,-1.3839717362117858,-0.3080804896865359,0.6760413767637296
0.9017053453105903,-1.0889100782586754,-0.4349208287472229,-0.4405176968751532,0.39175859781044453,-0.10002565101289372,-2.196589202112808,1.037322939467737,-0.0018670354159140146,-0.836962442247559,-1.2134952925209908,-1.3162525247750536
-2.3407200055338135,-0.43529562667309374,-0.9475949982504999,-0.05275340850573806,0.9098965917483703,0.14918744511459373,-2.423621677176802,1.2442963490301295,-0.0263122251065663,-0.8282362694735832,-1.0725009617208197,-0.5564526129258702
-3.0100105531825494,0.4083481351714676,-1.3960326792747852,-0.324038586774583,-0.8699550565346504,2.156997176010997,-2.322258734786131,0.8348879951042685,-1.0127398454875345,-0.021437568784277074,0.3220969329415506,0.7536096332104999
0.9271852064127827,4.317208300907207,2.3235524313662896,1.498396360799063,-0.03787780943838856,-1.3405630543677773,-0.9939879862527037,3.5919479502094567,0.3222376074452064,-2.3927516272496057,2.5186424905586895,-0.10082288734694911
-2.043253747072691,-0.2624956049094856,-1.1829605355016835,-0.041350789595364305,1.2550797499404385,0.13697716222613063,-2.417113663053689,1.2469845868864415,0.05603072224220005,-0.7688144928316321,-1.1437912235108136,-0.3787053108254858
-0.23438581328121127,-0.8824516878618777,1.0719786744028261,0.019241096100608247,0.939963451996133,-1.9497056150884777,-2.6614773407582986,0.5059039554523704,-1.9518301296908929,0.9018686054622577,-1.2984593199898635,-0.11927773391744265
2.3744581220811782,-0.8137226860263809,1.0470152520275282,-0.21297524666804457,0.9403238015307888,0.6934903857396191,-1.2649613491892167,3.521524763446166,-0.4067510038966394,0.5012009227163783,0.3579806551019267,-0.020363403230085328
-0.5038105899993566,-0.3799660944611685,1.0535628860463464,1.142718417178804,1.9153514942885077,-0.21398107047688142,-2.2475915732540317,1.2013281534100058,-0.27991268456573476,-1.4576130709462911,-0.013025900791039513,-0.11895963347100809
0.4207594697858597,-0.15526039281149995,-0.6339934507271748,-0.2954142856807631,-1.400801907129308,-0.18164009245634768,-2.7780537789538946,0.10100722032059757,-2.2666252112149334,1.520314352967244,1.1459541345081017,-0.34333628968330554
2.8495604460568904,5.07952171948433,-0.5994878429159629,-0.6683455349449478,-1.288456019689389,0.3979160705660103,-1.0312535093372033,0.1024308860533778,-0.9122299865896686,-1.5089770085560996,-1.4730943080804428,-0.2430798761122194
